EDAD;GENERO;INGRESOS;EGRESOS;HABITO_PAGO;CREDITOS_VIGENTES;PUNTAJE_RIESGO;ESTADO
66;F; $ 825.632 ; $ 113.000 ;B;2;1.206;Negada
66;M; $ 896.000 ; $ 339.000 ;B;3;2.286;Negada
66;M; $ 1.344.000 ; $ 169.500 ;E;2;2.250;Desistida
66;F; $ 3.024.000 ; $ 678.000 ;B;0;2.292;Desistida
66;M; $ 728.000 ; $ 226.000 ;B;3;2.283;Desistida
66;F; $ 1.008.000 ; $ 339.000 ;E;2;2.280;Negada
66;F; $ 910.449 ; $ 339.000 ;A;4;1.392;Anulada
66;M; $ 1.680.000 ; $ 960.500 ;E;4;1.944;Desistida
66;M; $ 1.344.000 ; $ 678.000 ;B;0;0;Negada
66;M; $ 1.120.000 ; $ 565.000 ;B;2;1.287;Negada
66;F; $ 1.344.000 ; $ 282.500 ;B;1;2.190;Negada
66;F; $ 2.240.000 ; $ 904.000 ;B;1;2.190;Negada
66;M; $ 336.000 ; $ 18.080 ;E;1;2.430;Desistida
66;F; $ 1.344.000 ; $ 339.000 ;B;1;2.148;Desistida
66;F; $ 2.240.000 ; $ 226.000 ;E;10;2.697;Negada
66;F; $ 896.000 ; $ 452.000 ;B;1;2.037;Aprobada
66;F; $ 1.344.000 ; $ 678.000 ;E;3;789;Negada
66;M; $ 672.000 ; $ 395.500 ;E;9;2.253;Desistida
66;M; $ 7.840.000 ; $ 1.864.500 ;E;6;2.550;Desistida
66;F; $ 7.840.000 ; $ 4.520.000 ;E;13;2.280;Desistida
66;M; $ 3.360.000 ; $ 2.203.500 ;B;1;2.118;Anulada
64;F; $ 7.840.000 ; $ 2.260.000 ;B;4;3;Negada
64;F; $ 1.008.000 ; $ 565.000 ;B;8;1.968;Negada
64;F; $ 3.360.000 ; $ 1.130.000 ;B;1;2.052;Negada
64;F; $ 1.344.000 ; $ 339.000 ;E;4;2.187;Desistida
64;F; $ 7.134.400 ; $ 4.597.970 ;E;8;2.376;Aprobada
64;F; $ 1.792.000 ; $ 1.356.000 ;B;0;1.953;Negada
64;F; $ 904.960 ; $ 395.500 ;B;1;2.331;Negada
64;F; $ 4.480.000 ; $ 1.695.000 ;B;1;2.319;Desistida
64;F; $ 1.680.000 ; $ 339.000 ;B;5;2.340;Desistida
64;F; $ 1.389.360 ; $ 548.050 ;B;1;2.124;Aprobada
64;F; $ 2.464.000 ; $ 565.000 ;B;1;1.269;Negada
64;F; $ 1.344.000 ; $ 565.000 ;B;1;3;Negada
64;F; $ 2.016.000 ; $ 904.000 ;B;1;2.334;Desistida
64;F; $ 896.000 ; $ 452.000 ;B;1;3;Negada
64;F; $ 2.240.000 ; $ 904.000 ;E;4;1.269;Negada
64;F; $ 3.019.520 ; $ 1.005.700 ;E;6;2.493;Anulada
64;F; $ 3.019.520 ; $ 1.005.700 ;E;6;2.493;Aprobada
64;F; $ 2.016.000 ; $ 904.000 ;B;2;2.271;Desistida
64;F; $ 1.064.000 ; $ 226.000 ;B;2;2.160;Negada
64;F; $ 1.011.296 ; $ 339.000 ;B;0;1.992;Negada
64;F; $ 1.680.000 ; $ 881.400 ;B;0;2.112;Anulada
64;M; $ 1.008.000 ; $ 508.500 ;B;1;1.062;Negada
64;F; $ 1.680.000 ; $ 881.400 ;B;0;2.112;Aprobada
64;F; $ 3.360.000 ; $ 1.130.000 ;B;2;1.572;Negada
64;F; $ 1.344.000 ; $ 508.500 ;C;2;1.179;Negada
64;F; $ 4.925.873 ; $ 2.124.400 ;E;5;2.259;Aprobada
64;F; $ 1.680.000 ; $ 274.590 ;E;7;2.127;Desistida
64;F; $ 1.064.000 ; $ 339.000 ;B;0;1.932;Desistida
64;F; $ 759.360 ; $ 355.950 ;B;1;1.236;Aprobada
64;F; $ 1.254.400 ; $ 565.000 ;B;0;1.932;Aprobada
64;F; $ 3.696.000 ; $ 1.695.000 ;E;5;2.334;Desistida
64;F; $ 5.040.000 ; $ 3.559.500 ;E;4;1.836;Aprobada
64;M; $ 3.360.000 ; $ 2.282.600 ;E;7;2.082;Aprobada
64;F; $ 1.120.000 ; $ 745.800 ;B;2;1.842;Desistida
64;M; $ 3.360.000 ; $ 2.282.600 ;E;7;2.082;Anulada
64;F; $ 899.517 ; $ 576.300 ;B;1;3;Negada
64;F; $ 1.344.000 ; $ 452.000 ;B;0;2.022;Negada
64;F; $ 5.630.240 ; $ 3.457.800 ;E;2;2.361;Aprobada
64;F; $ 1.481.760 ; $ 954.850 ;B;0;3;Aprobada
64;F; $ 1.051.389 ; $ 745.800 ;E;3;2.466;Desistida
64;F; $ 3.024.000 ; $ 565.000 ;B;4;2.019;Desistida
64;F; $ 1.881.600 ; $ 1.186.500 ;E;5;2.424;Desistida
64;F; $ 4.220.611 ; $ 2.034.000 ;E;5;2.226;Aprobada
64;F; $ 1.618.400 ; $ 339.000 ;E;3;786;Negada
64;F; $ 1.344.000 ; $ 678.000 ;B;2;3;Negada
64;M; $ 1.019.200 ; $ 565.000 ;B;0;2.442;Desistida
64;F; $ 6.720.000 ; $ 4.520.000 ;E;11;2.421;Negada
64;F; $ 16.305.434 ; $ 169.500 ;E;16;2.484;Aprobada
64;F; $ 1.792.000 ; $ 678.000 ;E;3;2.427;Desistida
64;M; $ 1.792.000 ; $ 1.335.660 ;B;0;2.397;Aprobada
64;M; $ 840.000 ; $ 226.000 ;E;2;2.616;Desistida
64;M; $ 840.000 ; $ 237.300 ;B;2;2.256;Desistida
64;F; $ 1.344.000 ; $ 282.500 ;E;1;2.193;Negada
64;F; $ 1.792.000 ; $ 282.500 ;B;0;1.956;Negada
64;F; $ 952.000 ; $ 452.000 ;B;0;0;Negada
64;M; $ 1.120.000 ; $ 904.000 ;B;0;0;Negada
64;M; $ 1.120.000 ; $ 339.000 ;B;0;0;Negada
64;M; $ 1.680.000 ; $ 565.000 ;E;3;2.163;Aprobada
64;M; $ 3.360.000 ; $ 169.500 ;E;4;2.469;Negada
64;M; $ 1.344.000 ; $ 309.620 ;B;1;2.154;Negada
64;F; $ 1.344.000 ; $ 452.000 ;B;0;0;Negada
64;M; $ 1.030.400 ; $ 657.660 ;B;0;2.382;Aprobada
64;F; $ 2.800.000 ; $ 1.695.000 ;E;1;2.031;Aprobada
64;M; $ 896.000 ; $ 226.000 ;B;2;1.326;Negada
64;F; $ 1.680.000 ; $ - ;B;0;2.430;Negada
64;F; $ 3.360.000 ; $ 1.186.500 ;B;1;21;Anulada
64;F; $ 2.240.000 ; $ 2.496.170 ;E;8;2.262;Desistida
64;F; $ 1.344.000 ; $ 339.000 ;B;1;3;Negada
64;F; $ 1.323.663 ; $ 824.900 ;B;1;3;Aprobada
64;F; $ 3.360.000 ; $ 1.186.500 ;B;1;21;Desistida
64;M; $ 2.016.000 ; $ 169.500 ;E;1;2.328;Negada
64;M; $ 1.400.000 ; $ 271.200 ;E;6;2.250;Negada
64;F; $ 1.085.526 ; $ 508.500 ;E;8;2.448;Desistida
64;F; $ 1.680.000 ; $ 113.000 ;K;1;1.659;Negada
64;M; $ 3.920.000 ; $ 3.073.600 ;B;1;1.728;Aprobada
64;M; $ 980.000 ; $ 255.380 ;E;2;2.466;Negada
64;F; $ 1.344.000 ; $ 339.000 ;B;0;2.346;Negada
64;F; $ 11.200.000 ; $ 2.101.800 ;E;5;2.457;Desistida
63;F; $ 3.360.000 ; $ 904.000 ;B;2;1.977;Negada
63;F; $ 1.162.560 ; $ 621.500 ;E;3;2.631;Anulada
63;F; $ 1.162.560 ; $ 621.500 ;E;3;2.631;Desistida
63;F; $ 1.120.000 ; $ 734.500 ;B;1;2.070;Desistida
63;F; $ 1.344.000 ; $ 824.900 ;B;1;2.346;Anulada
63;F; $ 1.344.000 ; $ 824.900 ;B;1;2.349;Aprobada
63;F; $ 1.568.000 ; $ 1.017.000 ;B;0;2.307;Anulada
63;F; $ 1.568.000 ; $ 1.017.000 ;B;0;2.307;Aprobada
63;F; $ 2.844.390 ; $ 1.130.000 ;E;5;2.667;Anulada
63;F; $ 2.844.390 ; $ 1.130.000 ;E;5;2.667;Anulada
63;F; $ 2.844.390 ; $ 1.130.000 ;E;5;2.667;Aprobada
63;F; $ 2.069.267 ; $ 621.500 ;B;0;12;Desistida
63;F; $ 11.200.000 ; $ 10.139.865 ;B;1;2.028;Aprobada
63;F; $ 6.720.000 ; $ 4.520.000 ;B;1;21;Desistida
63;F; $ 1.760.602 ; $ 678.000 ;B;0;12;Anulada
63;F; $ 1.760.602 ; $ 678.000 ;B;0;12;Aprobada
63;F; $ 3.360.000 ; $ 339.000 ;E;6;2.010;Aprobada
63;F; $ 16.800.000 ; $ 13.560.000 ;E;10;2.394;Desistida
63;F; $ 2.184.000 ; $ 915.300 ;E;5;2.250;Aprobada
63;F; $ 1.344.000 ; $ 339.000 ;K;4;1.773;Negada
63;F; $ 1.573.085 ; $ 802.300 ;B;1;2.301;Desistida
63;F; $ 1.072.960 ; $ 678.000 ;E;3;2.538;Desistida
63;F; $ 1.072.960 ; $ 678.000 ;E;3;2.538;Anulada
63;F; $ 1.183.084 ; $ 226.000 ;E;1;1.947;Negada
63;F; $ 2.220.587 ; $ 1.776.360 ;B;1;2.139;Desistida
63;M; $ 6.048.000 ; $ 2.034.000 ;E;8;2.100;Negada
63;F; $ 1.344.000 ; $ 395.500 ;E;3;2.193;Desistida
63;M; $ 1.168.160 ; $ 644.100 ;B;0;2.397;Anulada
63;M; $ 896.000 ; $ 226.000 ;B;4;2.154;Desistida
63;M; $ 1.168.160 ; $ 644.100 ;B;0;2.397;Anulada
63;M; $ 1.168.160 ; $ 644.100 ;B;0;2.397;Anulada
63;M; $ 1.168.160 ; $ 644.100 ;B;0;2.397;Anulada
63;M; $ 1.120.000 ; $ 565.000 ;B;1;2.178;Aprobada
63;M; $ 1.265.600 ; $ 113.000 ;B;2;1.512;Negada
63;M; $ 840.000 ; $ 226.000 ;B;2;3;Negada
63;M; $ 1.120.000 ; $ 452.000 ;E;5;2.220;Negada
63;F; $ 3.142.720 ; $ 1.469.000 ;E;6;1.998;Aprobada
63;M; $ 6.370.560 ; $ 1.480.300 ;E;3;2.304;Desistida
63;M; $ 2.016.000 ; $ 395.500 ;B;0;1.827;Negada
63;F; $ 2.704.800 ; $ 678.000 ;C;2;1.488;Negada
63;F; $ 1.680.000 ; $ 339.000 ;E;3;2.295;Negada
63;F; $ 1.101.904 ; $ 519.800 ;E;3;2.208;Aprobada
63;F; $ 3.360.000 ; $ 1.175.200 ;E;4;2.283;Aprobada
63;F; $ 1.893.287 ; $ 904.000 ;E;1;2.400;Aprobada
63;M; $ 1.344.000 ; $ 339.000 ;B;1;2.187;Desistida
63;F; $ 1.680.000 ; $ 226.000 ;E;5;2.211;Anulada
63;M; $ 1.344.000 ; $ 904.000 ;E;6;2.283;Negada
63;F; $ 2.240.000 ; $ 960.500 ;E;8;2.160;Desistida
63;F; $ 1.232.000 ; $ 791.000 ;B;0;2.343;Negada
63;M; $ 2.016.000 ; $ 678.000 ;E;2;1.344;Negada
63;F; $ 1.680.000 ; $ 983.100 ;B;3;948;Desistida
63;M; $ 1.008.000 ; $ 339.000 ;B;3;2.133;Negada
63;F; $ 1.456.000 ; $ 875.750 ;B;0;2.064;Anulada
63;F; $ 1.456.000 ; $ 875.750 ;B;0;2.064;Aprobada
63;F; $ 6.720.000 ; $ - ;E;11;2.298;Desistida
63;F; $ 1.120.000 ; $ 339.000 ;E;4;1.722;Negada
63;F; $ 1.030.400 ; $ 678.000 ;B;0;0;Aprobada
63;F; $ 2.016.000 ; $ 169.500 ;B;1;1.467;Negada
63;M; $ 825.440 ; $ 282.500 ;E;6;2.064;Anulada
63;M; $ 825.440 ; $ 282.500 ;E;6;2.064;Desistida
63;M; $ 4.424.000 ; $ 1.231.700 ;E;7;1.524;Desistida
63;M; $ 1.120.000 ; $ 565.000 ;B;1;2.178;Anulada
63;F; $ 6.944.000 ; $ 1.582.000 ;B;1;2.256;Desistida
63;M; $ 1.168.160 ; $ 644.100 ;B;0;2.391;Desistida
63;F; $ 1.650.304 ; $ 452.000 ;E;12;2.211;Desistida
63;F; $ 2.352.000 ; $ 1.525.500 ;B;1;1.713;Aprobada
63;F; $ 2.800.000 ; $ 463.300 ;B;3;1.200;Desistida
63;F; $ 2.800.000 ; $ 293.800 ;B;3;1.200;Negada
63;F; $ 1.893.287 ; $ 904.000 ;E;1;2.400;Anulada
63;F; $ 1.568.000 ; $ 452.000 ;C;6;969;Negada
63;M; $ 2.240.000 ; $ 226.000 ;B;4;1.257;Negada
63;M; $ 1.831.116 ; $ 983.100 ;A;6;1.371;Desistida
63;M; $ 2.101.884 ; $ 813.600 ;E;5;1.974;Aprobada
63;F; $ 1.792.000 ; $ 678.000 ;B;5;1.923;Negada
63;F; $ 1.344.000 ; $ 395.500 ;E;3;1.158;Negada
63;M; $ 2.072.000 ; $ 565.000 ;B;2;960;Desistida
63;M; $ 2.702.560 ; $ 452.000 ;E;5;2.421;Aprobada
63;F; $ 1.120.000 ; $ 226.000 ;B;4;1.410;Negada
63;M; $ 1.792.000 ; $ 339.000 ;B;0;12;Negada
63;M; $ 952.000 ; $ 226.000 ;B;1;1.956;Negada
63;F; $ 1.344.000 ; $ 113.000 ;B;2;1.413;Negada
63;F; $ 1.120.000 ; $ 339.000 ;B;4;2.127;Desistida
63;M; $ 896.000 ; $ 226.000 ;E;5;2.028;Desistida
63;M; $ 1.232.000 ; $ - ;B;4;2.331;Desistida
63;M; $ 2.688.000 ; $ 1.356.000 ;E;1;2.013;Negada
63;F; $ 909.261 ; $ 429.400 ;E;1;2.364;Aprobada
63;M; $ 1.008.000 ; $ 508.500 ;B;7;978;Negada
63;M; $ 1.680.000 ; $ 452.000 ;E;3;2.373;Negada
63;M; $ 3.046.400 ; $ 1.762.800 ;B;0;2.061;Aprobada
63;F; $ 1.344.000 ; $ 452.000 ;B;1;1.665;Negada
63;M; $ 896.000 ; $ 226.000 ;E;4;2.364;Desistida
63;M; $ 1.232.000 ; $ 339.000 ;E;4;2.022;Desistida
63;M; $ 850.592 ; $ 508.500 ;B;2;2.097;Desistida
63;M; $ 826.243 ; $ 508.500 ;E;1;2.343;Negada
63;M; $ 1.350.675 ; $ 542.400 ;E;3;2.523;Desistida
63;M; $ 1.243.995 ; $ 621.500 ;B;3;2.076;Aprobada
63;M; $ 896.000 ; $ 339.000 ;B;0;2.241;Negada
63;F; $ 1.680.000 ; $ 768.400 ;E;1;2.121;Aprobada
63;M; $ 3.920.000 ; $ 791.000 ;E;16;1.809;Negada
63;M; $ 2.016.000 ; $ 805.464 ;E;5;2.340;Anulada
63;F; $ 2.016.000 ; $ 960.500 ;B;0;12;Anulada
63;F; $ 2.016.000 ; $ 960.500 ;B;0;12;Aprobada
63;F; $ 2.688.000 ; $ - ;B;2;1.974;Desistida
63;M; $ 918.512 ; $ 226.000 ;E;1;2.442;Negada
63;F; $ 1.568.000 ; $ 847.500 ;E;3;1.935;Desistida
63;M; $ 929.600 ; $ 327.700 ;E;4;2.181;Desistida
63;M; $ 1.700.160 ; $ 847.500 ;B;1;2.025;Anulada
62;M; $ 1.120.000 ; $ 339.000 ;E;1;2.241;Negada
62;F; $ 1.680.000 ; $ 565.000 ;B;0;2.067;Desistida
62;F; $ 1.680.000 ; $ 565.000 ;B;0;1.995;Negada
62;F; $ 1.400.000 ; $ 565.000 ;B;3;783;Negada
62;F; $ 5.712.000 ; $ 3.514.300 ;E;2;2.352;Anulada
62;M; $ 1.344.000 ; $ 452.000 ;E;8;1.845;Negada
62;F; $ 3.360.000 ; $ 282.500 ;B;0;0;Negada
62;F; $ 2.240.000 ; $ 1.130.000 ;B;3;2.055;Negada
62;F; $ 1.680.000 ; $ 791.000 ;B;0;2.214;Desistida
62;F; $ 1.299.200 ; $ 621.500 ;B;0;0;Anulada
62;F; $ 1.299.200 ; $ 621.500 ;B;0;0;Aprobada
62;F; $ 2.240.000 ; $ 339.000 ;B;1;3;Negada
62;F; $ 2.128.000 ; $ 565.000 ;E;6;1.029;Desistida
62;F; $ 1.232.000 ; $ 452.000 ;B;1;1.125;Negada
62;F; $ 1.351.335 ; $ 339.000 ;D;2;1.149;Negada
62;M; $ 840.000 ; $ 226.000 ;B;0;0;Desistida
62;F; $ 7.840.000 ; $ 2.260.000 ;B;7;834;Negada
62;F; $ 1.344.000 ; $ 678.000 ;B;4;3;Negada
62;F; $ 826.243 ; $ 226.000 ;B;4;2.202;Negada
62;F; $ 2.508.800 ; $ 542.400 ;B;5;2.178;Aprobada
62;F; $ 793.194 ; $ 395.500 ;B;2;1.128;Aprobada
62;F; $ 1.162.560 ; $ 452.000 ;B;0;1.764;Negada
62;F; $ 896.000 ; $ 508.500 ;B;2;2.286;Aprobada
62;F; $ 3.287.200 ; $ 1.130.000 ;B;5;1.116;Negada
62;M; $ 2.016.000 ; $ 452.000 ;B;0;0;Negada
62;F; $ 1.120.000 ; $ 644.100 ;B;0;0;Anulada
62;F; $ 1.120.000 ; $ 644.100 ;B;0;0;Aprobada
62;M; $ 616.000 ; $ 452.000 ;E;2;2.223;Negada
62;M; $ 896.000 ; $ 339.000 ;B;0;2.358;Negada
62;F; $ 3.684.800 ; $ 666.700 ;A;6;1.800;Aprobada
62;F; $ 1.568.000 ; $ 452.000 ;B;0;1.764;Negada
62;M; $ 1.120.000 ; $ 565.000 ;E;2;2.466;Aprobada
62;F; $ 2.800.000 ; $ 1.356.000 ;B;0;2.415;Negada
62;F; $ 3.225.600 ; $ 678.000 ;E;5;2.280;Desistida
62;F; $ 853.263 ; $ 593.250 ;E;2;2.058;Desistida
62;F; $ 4.480.000 ; $ - ;B;0;2.061;Negada
62;F; $ 1.232.000 ; $ 395.500 ;E;6;1.863;Negada
62;F; $ 3.033.997 ; $ 904.000 ;B;2;3;Desistida
62;F; $ 1.008.000 ; $ 339.000 ;B;0;0;Desistida
62;M; $ 1.456.000 ; $ 452.000 ;B;4;2.334;Negada
62;F; $ 2.024.960 ; $ 565.000 ;B;2;846;Negada
62;F; $ 1.456.000 ; $ 565.000 ;B;1;3;Negada
62;F; $ 814.240 ; $ 339.000 ;B;0;2.172;Aprobada
62;F; $ 3.360.000 ; $ 1.130.000 ;B;3;1.941;Negada
62;M; $ 1.568.000 ; $ 339.000 ;B;4;1.983;Negada
62;F; $ 2.800.000 ; $ 565.000 ;E;4;2.382;Desistida
62;F; $ 1.008.000 ; $ 339.000 ;B;2;2.205;Desistida
62;F; $ 2.038.400 ; $ 899.480 ;E;3;1.080;Desistida
62;M; $ 784.000 ; $ 339.000 ;B;2;1.536;Desistida
62;M; $ 2.800.000 ; $ 1.525.500 ;E;9;2.244;Aprobada
62;F; $ 3.136.000 ; $ 702.860 ;E;3;2.301;Desistida
62;F; $ 3.920.000 ; $ - ;E;3;2.481;Desistida
62;F; $ 2.240.000 ; $ 1.333.400 ;E;2;2.535;Aprobada
62;M; $ 826.243 ; $ 452.000 ;B;0;1.962;Negada
62;F; $ 1.344.000 ; $ 339.000 ;B;0;2.415;Negada
62;M; $ 4.144.000 ; $ 1.921.000 ;E;3;1.992;Negada
62;F; $ 853.440 ; $ 339.000 ;B;0;2.430;Negada
62;F; $ 1.120.000 ; $ 791.000 ;E;2;2.460;Desistida
62;M; $ 2.632.000 ; $ 1.245.260 ;E;3;1.992;Aprobada
62;F; $ 2.016.000 ; $ 565.000 ;E;7;2.478;Desistida
62;F; $ 1.680.000 ; $ 565.000 ;B;0;12;Negada
62;F; $ 2.791.040 ; $ 508.500 ;E;3;2.442;Aprobada
62;F; $ 2.576.000 ; $ 565.000 ;E;1;2.652;Desistida
62;F; $ 1.344.000 ; $ 180.800 ;E;2;2.568;Negada
62;F; $ 840.000 ; $ 226.000 ;B;3;2.226;Desistida
62;F; $ 1.232.000 ; $ 395.500 ;B;1;2.337;Desistida
62;F; $ 1.344.000 ; $ 226.000 ;B;3;2.178;Negada
62;F; $ 985.600 ; $ 452.000 ;B;0;21;Desistida
62;F; $ 2.016.000 ; $ 565.000 ;E;6;2.070;Negada
62;M; $ 1.680.000 ; $ 339.000 ;B;1;3;Negada
62;F; $ 1.344.000 ; $ 395.500 ;E;1;2.448;Desistida
62;F; $ 1.008.000 ; $ 678.000 ;B;1;2.268;Desistida
62;M; $ 3.360.000 ; $ 1.130.000 ;B;1;870;Negada
62;F; $ 2.184.000 ; $ 937.900 ;B;0;0;Anulada
62;F; $ 2.184.000 ; $ 937.900 ;B;0;0;Anulada
62;M; $ 1.288.000 ; $ 474.600 ;B;0;0;Desistida
62;F; $ 1.008.000 ; $ 508.500 ;B;1;2.265;Negada
62;M; $ 896.000 ; $ 282.500 ;E;17;2.121;Desistida
62;F; $ 2.240.000 ; $ 508.500 ;B;4;2.064;Negada
62;F; $ 2.184.000 ; $ 937.900 ;B;0;0;Aprobada
62;F; $ 888.160 ; $ 358.210 ;B;0;2.463;Aprobada
62;M; $ 8.960.000 ; $ 8.542.800 ;B;2;2.070;Aprobada
62;M; $ 3.360.000 ; $ 2.825.000 ;B;0;2.427;Desistida
62;M; $ 1.568.000 ; $ 565.000 ;E;3;2.439;Aprobada
62;F; $ 1.512.463 ; $ 1.356.000 ;E;2;2.406;Desistida
62;M; $ 1.680.000 ; $ 565.000 ;B;2;2.418;Negada
62;F; $ 940.800 ; $ 339.000 ;B;0;12;Desistida
62;F; $ 940.800 ; $ - ;B;0;12;Negada
62;M; $ 927.360 ; $ 678.000 ;E;1;2.433;Desistida
62;F; $ 1.344.000 ; $ 565.000 ;E;1;2.544;Anulada
62;F; $ 1.344.000 ; $ 565.000 ;E;1;2.544;Aprobada
62;F; $ 5.040.000 ; $ 1.356.000 ;C;5;1.191;Desistida
62;M; $ 2.800.000 ; $ 1.255 ;C;12;1.413;Negada
61;F; $ 3.121.657 ; $ 881.400 ;B;5;2.352;Aprobada
61;M; $ 1.344.000 ; $ 904.000 ;E;7;2.226;Anulada
61;F; $ 987.401 ; $ 757.100 ;B;0;2.064;Desistida
61;F; $ 1.344.000 ; $ 836.200 ;B;0;1.971;Aprobada
61;F; $ 1.203.565 ; $ 644.100 ;B;2;2.211;Desistida
61;F; $ 3.920.000 ; $ 1.130.000 ;E;9;2.007;Desistida
61;F; $ 7.840.000 ; $ 3.390.000 ;E;20;1.374;Negada
61;F; $ 3.360.000 ; $ 226.000 ;C;2;3;Negada
61;M; $ 1.120.000 ; $ 339.000 ;B;1;1.221;Negada
61;F; $ 1.120.000 ; $ 565.000 ;B;2;2.478;Negada
61;F; $ 1.464.104 ; $ 711.900 ;E;11;1.785;Desistida
61;F; $ 3.360.000 ; $ 1.017.000 ;E;9;2.157;Anulada
61;F; $ 1.456.000 ; $ 282.500 ;B;3;2.091;Negada
61;F; $ 1.568.000 ; $ 508.500 ;E;12;2.010;Desistida
61;F; $ 2.240.000 ; $ 1.356.000 ;E;2;1.947;Desistida
61;F; $ 1.413.261 ; $ 565.000 ;B;0;0;Anulada
61;F; $ 1.413.261 ; $ 565.000 ;B;0;0;Aprobada
61;F; $ 3.136.000 ; $ 1.719.860 ;B;1;3;Desistida
61;M; $ 1.120.000 ; $ 452.000 ;B;1;2.064;Negada
61;M; $ 1.904.000 ; $ 452.000 ;E;2;1.917;Negada
61;F; $ 853.261 ; $ 824.900 ;B;2;1.611;Desistida
61;M; $ 1.590.400 ; $ 672.350 ;E;5;1.872;Desistida
61;F; $ 2.016.000 ; $ 678.000 ;E;3;960;Negada
61;F; $ 2.800.000 ; $ 565.000 ;K;3;1.269;Negada
61;F; $ 826.243 ; $ 113.000 ;B;0;2.448;Desistida
61;F; $ 1.120.000 ; $ 282.500 ;B;0;0;Negada
61;M; $ 826.243 ; $ 226.000 ;B;3;1.629;Negada
61;F; $ 1.344.000 ; $ 395.500 ;B;0;0;Negada
61;F; $ 1.456.000 ; $ 169.500 ;B;5;450;Negada
61;F; $ 1.344.000 ; $ 678.000 ;E;8;2.283;Desistida
61;F; $ 1.680.000 ; $ 395.500 ;E;3;2.043;Desistida
61;M; $ 2.016.000 ; $ 565.000 ;B;4;1.962;Desistida
61;F; $ 2.240.000 ; $ 1.130.000 ;E;3;2.478;Negada
61;F; $ 3.287.200 ; $ 1.130.000 ;B;3;1.116;Negada
61;M; $ 2.307.200 ; $ 1.163.900 ;B;1;1.734;Aprobada
61;F; $ 2.240.000 ; $ 169.500 ;B;4;894;Negada
61;F; $ 3.920.000 ; $ - ;B;0;2.214;Negada
61;M; $ 1.120.000 ; $ 113.000 ;C;4;1.293;Desistida
61;F; $ 2.464.000 ; $ 1.921.000 ;E;9;2.214;Desistida
61;M; $ 826.243 ; $ - ;E;6;2.211;Negada
61;F; $ 1.008.000 ; $ 452.000 ;B;1;1.185;Negada
61;F; $ 1.680.000 ; $ 678.000 ;B;2;1.683;Desistida
61;M; $ 838.880 ; $ 395.500 ;B;2;1.392;Aprobada
61;M; $ 1.344.000 ; $ 452.000 ;B;0;0;Negada
61;F; $ 1.344.000 ; $ 452.000 ;E;8;1.965;Desistida
61;F; $ 1.731.072 ; $ 847.500 ;E;5;2.499;Desistida
61;F; $ 1.366.351 ; $ 226.000 ;E;1;2.220;Negada
61;F; $ 856.916 ; $ 644.100 ;B;1;3;Desistida
61;F; $ 1.568.000 ; $ 689.300 ;E;1;2.139;Aprobada
61;F; $ 1.780.800 ; $ 485.900 ;E;5;2.292;Desistida
61;M; $ 1.344.000 ; $ 226.000 ;E;7;1.308;Negada
61;F; $ 1.120.000 ; $ 771.790 ;B;1;1.968;Aprobada
61;M; $ 1.386.243 ; $ 678.000 ;B;0;2.439;Desistida
61;F; $ 1.008.000 ; $ 892.700 ;B;0;2.412;Desistida
61;F; $ 896.000 ; $ 508.500 ;B;1;2.406;Desistida
61;F; $ 2.800.000 ; $ 2.373.226 ;B;1;3;Aprobada
61;M; $ 1.325.603 ; $ 452.000 ;E;3;2.448;Negada
61;F; $ 2.956.800 ; $ 847.500 ;E;2;2.358;Desistida
61;M; $ 896.000 ; $ 632.800 ;A;8;1.311;Desistida
61;M; $ 721.280 ; $ 339.000 ;B;1;2.088;Desistida
61;M; $ 1.456.000 ; $ 452.000 ;E;5;2.061;Negada
61;F; $ 8.960.000 ; $ 169.500 ;B;2;2.136;Desistida
61;M; $ 3.904.098 ; $ 1.469.000 ;E;11;1.821;Aprobada
61;F; $ 2.329.600 ; $ 1.094.156 ;E;4;2.322;Aprobada
61;M; $ 1.680.000 ; $ 565.000 ;E;5;2.010;Desistida
61;F; $ 6.720.000 ; $ 1.130.000 ;E;9;2.193;Negada
61;F; $ 1.120.000 ; $ 339.000 ;B;1;1.899;Negada
61;M; $ 1.120.000 ; $ 339.000 ;B;0;2.406;Negada
61;F; $ 826.243 ; $ 452.000 ;B;0;2.169;Negada
61;F; $ 1.586.446 ; $ 565.000 ;E;3;1.866;Anulada
61;F; $ 1.586.446 ; $ 565.000 ;E;3;1.866;Aprobada
61;F; $ 7.840.000 ; $ 678.000 ;E;9;2.271;Negada
61;M; $ 2.912.000 ; $ 1.695.000 ;B;0;2.472;Desistida
61;F; $ 2.800.000 ; $ 1.582.000 ;B;5;2.391;Desistida
61;M; $ 851.200 ; $ 226.000 ;B;4;972;Negada
61;M; $ 896.000 ; $ 113.000 ;E;7;1.584;Negada
61;F; $ 1.050.243 ; $ 565.000 ;E;2;2.058;Desistida
61;F; $ 1.792.000 ; $ 508.500 ;E;2;2.328;Desistida
61;M; $ 1.120.000 ; $ 508.500 ;E;1;2.529;Anulada
61;F; $ 3.136.000 ; $ 565.000 ;B;4;2.106;Negada
61;M; $ 1.680.000 ; $ 533.360 ;E;6;2.220;Desistida
61;M; $ 1.120.000 ; $ 508.500 ;E;1;2.529;Aprobada
61;F; $ 2.016.000 ; $ 1.017.000 ;E;4;2.013;Aprobada
